,soc_id,lat,lng,Preferred_name,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12,line_13,line_14,line_15,line_16,line_17,line_18,line_19,line_20,line_21,line_22,line_23,line_24,line_25,line_26,line_27,line_28,line_29,line_30,line_31,line_32,line_33,line_34,line_35,line_36,line_37
490,21665,-4.41,140.01,Moni,8192,2,2,8192,128,16,2,2,2,16,8192,8192,2,2,8192,1024,128,2048,512,1024,1024,8192,8192,512,16,2,2,32,128,16,8192,8192,8,128,128,1024,8192
491,21693,49.19,16.6,Moravian,4,8,32,16,2,2,8192,8192,2,2,64,2,64,2,512,64,128,512,512,128,128,2,8192,32,128,8192,8192,8192,8192,2,8192,128,1024,1024,128,128,16
492,21704,54.23,44.06,Mordovian,256,2,2,8192,8192,8192,2,2,2,2,64,8,2,2,512,64,1024,256,8192,8192,128,8192,8192,32,1024,8192,8192,8192,128,2,128,1024,1024,128,1024,16,16
493,21737,31.43,-6.93,Moroccan Berbers,256,4,64,128,128,128,128,128,8192,1024,64,8,64,512,512,4096,1024,8192,2,16,16,2,16,2048,8192,8192,8192,32,8192,1024,128,128,2,2,128,16,128
494,21814,10.0,-73.0,Barí,64,2,2,8192,128,8192,2,2,2,1024,2048,8,2,2,512,4096,1024,8192,512,128,8192,1024,8192,512,16,8192,8192,8192,8192,1024,2,128,256,16,16,1024,8192
495,21825,-8.81,146.53,Motu,64,2,2,8192,1024,8192,2,2,2,16,2048,8,2,2,512,2048,16,8192,2,16,128,2,8192,32,16,8192,8192,512,128,16,8192,128,256,16,16,128,128
496,21852,22.81,108.36,Mulam,32,2,2,8192,1024,1024,2,2,2,2,2048,8192,2,2,512,64,16,256,2,128,128,8,1024,512,1024,32,8192,512,2,2,128,128,64,2,128,16,16
497,21869,23.4,85.35,Munda,128,256,32,1024,128,128,8192,128,1024,128,2048,32,2048,512,512,64,128,32,16,128,128,2,128,512,16,512,8192,512,128,128,8192,128,256,16,128,1024,128
498,21891,2.72,30.64,Mundu,64,2,2,8192,1024,1024,2,2,2,2,2048,8,2,2,8192,4,1024,256,16,128,128,64,8192,512,16,512,8192,8192,128,2,8192,1024,256,128,128,128,1024
499,21913,12.71,108.23,Muong,4,2,2,16,2,2,2,2,2,16,8192,2,2,2,512,256,8192,2048,512,16,16,2,16,512,16,2,8192,32,2,16,128,128,8,16,1024,1024,1024
500,21924,19.1,81.95,Muria Gond,64,2,2,128,1024,128,2,2,2,1024,2048,8,2,2,512,4096,16,8192,512,128,1024,2,1024,32,2,32,8192,32,128,1024,8192,128,256,1024,1024,8192,8192
501,21946,-9.91,144.04,Murray Islanders,64,4,4,8192,1024,1024,16,2,2,1024,2048,8,8,2,2,64,1024,256,16,128,128,8,1024,32,16,8192,8192,32,8192,1024,8192,1024,256,1024,128,1024,1024
502,21951,5.45,36.26,Mursi,2048,512,128,128,1024,1024,2,16,2,16,2048,8,8192,2,512,512,8192,8192,16,128,8192,2,8192,512,1024,32,2,512,128,16,8192,1024,256,128,128,16,8192
503,21957,0.96,114.55,Nabai Murut,4096,2,2,128,128,128,2,2,2,2,64,8,2,2,512,64,1024,32,2,128,1024,2,1024,512,128,512,8192,512,8192,2,8192,1024,64,16,16,128,128
504,22045,-10.09,-53.3,Mebêngôkre,64,2,2,128,128,1024,2,2,2,128,2048,8,2,2,512,2,1024,2,16,128,1024,2,8192,32,1024,8192,8192,32,8192,128,8192,128,64,16,16,2,1024
505,22056,36.65,117.12,Shandong,1024,2,2,128,1024,8192,2,2,2,1024,64,8,2,2,512,1024,8192,8192,2,128,128,2,128,32,1024,512,8192,512,128,1024,128,128,64,1024,128,1024,1024
506,22060,-5.6,144.12,Madang Unidentified,256,4,64,128,16,16,128,8192,8192,128,64,8,8,8,8192,2048,2,8192,512,128,1024,2,128,512,1024,512,8192,32,128,128,128,2,8,8192,16,2,1024
507,22065,40.97,-8.59,Duoro,256,2,2,8192,1024,1024,2,2,2,2,64,8,2,2,512,64,128,256,8192,128,128,1024,8192,2048,128,8192,8192,512,8192,2,8192,128,256,128,8192,128,16
508,22067,64.7,43.39,Komi,4,2,2,16,2,2,2,2,2,128,2048,2,2,2,512,1024,1024,8192,16,1024,16,2,8192,32,128,512,8192,512,8192,128,128,128,1024,1024,1024,1024,1024
509,22100,26.21,127.72,Naha-shi,64,4,4,16,2,2,16,2,2,128,64,2,64,2,512,32,2,256,2048,128,128,2,128,32,16,2,512,512,128,128,8192,1024,256,128,1024,1024,128
510,22133,-4.28,152.92,Namatanai,64,2,2,128,1024,1024,2,2,2,2,64,8,2,2,512,2048,128,8192,2,1024,1024,2,8192,2048,2,8192,8192,32,128,2,8192,1024,256,16,1024,8192,1024
511,22166,0.2,35.09,Nandi,1024,4,64,8192,8192,8192,128,8192,1024,1024,64,8,8,8,512,16,1024,2048,2,1024,128,256,1024,512,128,8192,8192,512,128,1024,128,1024,1024,128,128,16,1024
512,22188,40.85,14.26,Naples & Coast,4,8192,8192,16,2,2,8192,2,2,2,64,2,64,2,512,8,1024,2,8192,1024,128,2,1024,32,128,512,512,512,128,2,8192,128,256,1024,8192,128,16
513,22215,-9.47,147.2,Nasioi,8192,8192,8192,8192,8192,1024,8192,1024,8192,8192,2048,8192,2048,8192,512,2048,1024,32,16,128,1024,8192,8192,512,1024,8192,8192,8192,2,8192,8192,16,256,128,128,1024,1024
514,22243,36.06,-109.18,Diné (Navaho),64,2,2,128,128,1024,2,2,2,1024,2048,8,2,2,512,8,16,2,2,128,1024,2,1024,512,1024,8192,8192,32,8192,1024,128,128,8,16,16,16,128
515,22248,22.81,108.36,Naxi,2048,2,2,8192,128,128,2,2,2,8192,2048,8192,2,2,512,4096,128,2048,2,128,16,8192,16,512,1024,32,8192,32,2,8192,2,128,256,128,128,16,8192
516,22254,43.27,26.93,N Bulgaria,4,4,32,16,2,2,8192,1024,128,2,8192,2,8192,32,2,32,2,256,2,128,16,2,16,8,128,2,2,2,2,2,8192,128,1024,8192,8192,128,128
517,22276,-20.45,32.71,Ndau,4,4,4,16,2,2,8192,2,2,128,64,2,64,2,8192,128,1024,8192,16,128,1024,2,1024,512,128,8192,8192,32,8192,128,8192,1024,256,16,16,1024,1024
518,22331,3.73,29.7,Ndongo,1024,4096,4096,16,2,2,8192,1024,8192,16,2048,2,64,2048,8192,1024,1024,8192,16,1024,1024,2,1024,512,1024,8192,8192,32,128,16,8192,1024,256,128,8192,16,128
519,22380,-4.51,154.2,Nehan,32,4,64,8192,128,128,128,8192,1024,1024,2048,8,2048,8,512,4096,16,8192,512,1024,1024,64,1024,512,128,8192,8192,512,128,1024,8192,1024,8,1024,1024,128,1024
520,22386,27.71,85.32,Nepalese,64,8,32,128,128,1024,128,8192,8192,2,64,8,64,8,2,2048,128,8192,2,16,128,2,1024,8192,2,8192,8192,512,2,2,8192,128,256,8192,8192,8192,1024
521,22408,17.17,-62.55,St. Kitts and Nevis,1024,2,2,8192,128,1024,2,2,2,128,64,8,2,2,512,2048,8192,8192,16,128,128,256,8192,512,128,8192,8192,8192,8192,128,8192,128,256,128,16,128,128
522,22430,24.55,-104.65,New Mexico Folk,4,4,2,16,2,2,8192,2,2,2,64,2,2,2,512,32,1024,2,2,128,128,2,8192,2048,128,8192,8192,32,8192,2,8192,128,256,16,128,128,16
523,22457,53.13,-57.66,Newfoundlander,4,2,2,16,2,2,2,2,2,16,64,2,2,2,512,2048,1024,8192,2,128,128,2,8192,2048,128,512,2,8192,8192,16,8192,128,64,1024,16,128,16
524,22463,-2.57,150.8,New Ireland,4,4,4,16,2,2,16,2,2,16,64,2,64,2,512,2,16,8,2048,1024,128,2,8192,32,16,512,8192,8192,128,16,8192,128,64,128,128,1024,128
525,22573,-14.48,30.71,Ngoni Zulu,256,8192,64,8192,8192,8192,8192,8192,8192,16,2048,8,512,8,8192,128,128,2048,2,1024,128,256,8192,512,1024,8192,8192,32,8192,16,8192,1024,1024,1024,1024,128,1024
526,22617,0.64,97.73,Nias,2048,2,2,8192,1024,8192,2,2,2,128,2048,8192,2,2,512,4,1024,2048,2,128,128,8192,128,512,1024,512,2,32,128,128,128,128,64,128,128,16,16
527,22639,25.31,82.97,N India Muslim,1024,4,32,128,128,8192,8192,128,1024,2,64,8,64,512,512,512,128,8192,16,128,128,2,16,2048,1024,8192,8192,32,8192,2,8192,128,8,128,16,16,16
528,22672,-19.05,-169.91,Niuean,4096,512,64,1024,128,1024,128,8192,1024,1024,8192,8,8192,8,512,512,1024,2048,512,1024,2,2,8192,2048,8192,8192,512,8192,8192,1024,8192,16,256,1024,16,2,16
529,22705,-19.05,-169.91,Wounaan,4,256,4,16,2,2,16,2,2,1024,2048,2,64,2,512,128,1024,2048,2,128,1024,2,8192,32,2,512,8192,512,8192,1024,8192,1024,256,16,16,1024,8192
530,22749,49.23,-124.8,Nuu-chah-nulth,256,8,64,128,128,128,128,8192,128,1024,2048,8,8,8,512,64,1024,32,2,16,1024,2,1024,32,128,512,512,512,8192,1024,128,128,64,16,16,16,1024
531,22754,36.75,3.05,Algeria,4,256,4,16,2,2,16,2,2,16,2048,2,2048,2,512,128,1024,2048,2,16,16,2,128,512,128,8192,8192,32,128,16,128,128,64,16,2,16,128
532,22760,30.08,78.26,Vedanta,4,2,2,16,2,2,2,2,2,8192,8,2,2,2,512,4096,16,2048,2,2,2,2,8192,2048,16,32,2,8192,8192,8192,8192,128,8,1024,128,1024,16
533,22804,58.92,7.72,Norwegian,4,2,2,16,2,2,2,2,2,2,2048,2,2,2,512,64,128,2,16,128,128,2,8192,32,1024,512,8192,8192,8192,2,8192,128,1024,128,8192,128,16
534,22826,44.68,-63.74,Acadien,4,2,2,16,2,2,2,2,2,16,64,2,2,2,512,64,1024,64,16,1024,1024,2,8192,512,128,8192,8192,512,8192,16,8192,1024,64,128,16,128,16
535,22848,-14.48,30.71,Nsenga,256,2,8192,8192,8192,8192,8192,8192,8192,1024,2048,8,64,2048,8192,4,1024,2,16,128,128,2,8192,512,1024,8192,8192,512,8192,1024,8192,128,256,8192,128,1024,1024
536,22861,11.01,29.71,Hjare,4,2,2,16,2,2,2,2,2,16,2048,2,2,2,512,32,1024,512,2,1024,128,2,1024,2048,16,32,8192,512,8192,16,8192,1024,1024,128,1024,1024,1024
537,22863,11.19,29.41,Katch,64,2,2,128,128,1024,2,2,2,16,2048,8,2,2,512,1024,1024,2048,16,1024,1024,2,8192,2048,8192,32,8192,512,8192,16,8192,1024,64,16,128,16,128
538,22865,11.01,29.71,Mirri,32,2,2,1024,1024,1024,2,2,2,16,2048,8,2,2,512,4,1024,8,16,1024,128,2,8192,2048,1024,512,8192,32,8192,16,8192,1024,256,16,128,128,1024
539,22867,12.0,30.75,Salar,256,8,64,128,128,1024,128,8192,8192,1024,64,8,64,128,512,256,8192,2048,2048,128,128,2,1024,512,1024,512,8192,512,8192,1024,8192,128,256,16,128,128,1024
540,22868,10.63,30.38,Talodi,4,2,2,16,2,2,2,2,2,128,2048,2,2,2,512,128,1024,2048,16,1024,128,2,1024,2048,1024,512,8192,512,8192,128,8192,1024,256,16,128,128,1024
541,22870,15.5,32.55,Nuer,4,4,64,16,2,2,128,2,2,128,2048,2,8,2,512,2,128,2,16,1024,1024,2,1024,512,1024,8192,8192,512,8192,128,8192,1024,256,128,128,16,1024
542,22881,-4.53,159.42,Nukumanu,64,2,2,8192,1024,8192,2,2,2,2,2048,8,2,2,512,128,1024,256,16,16,128,256,1024,8,16,2,8192,32,8192,2,8192,1024,256,2,1024,128,16
543,22892,-3.15,142.36,Numugenan,4,2,2,16,2,2,2,2,2,128,2048,2,2,2,512,2,1024,2,2,2,128,2,8192,32,16,512,8192,32,128,128,8192,1024,8,2,128,1024,8192
544,22925,40.32,9.32,Barbagia,16,2,2,8192,2,8192,2,2,2,2,64,2,2,2,512,4,1024,2,2,128,128,2,128,32,128,512,8192,512,128,2,8192,128,8,16,128,128,128
545,23070,-4.41,140.01,Ok,1024,2,2,1024,1024,128,2,2,2,128,8192,32,2,2,512,2048,1024,2048,2,1024,128,8192,8192,512,128,2,2,32,128,128,8192,1024,256,128,128,128,1024
546,23073,-0.09,11.94,Okande,2048,8192,4096,8192,1024,1024,8192,1024,8192,1024,8192,8,64,2048,8192,16,16,256,512,128,128,256,8192,512,1024,8192,8192,32,128,1024,8192,1024,256,128,128,1024,1024
547,23090,45.09,23.2,Oltenia,4,2,2,16,2,2,2,2,2,2,8192,2,2,2,512,4,1024,2,2,128,128,2,16,32,1024,2,8192,32,128,2,2,128,1024,8192,8192,128,16
548,23112,-54.04,-68.57,Selk'nam,4,2,2,16,2,2,2,2,2,8192,2048,2,2,2,512,2048,1024,8192,2,16,8192,2,8192,512,128,8192,8192,512,8192,8192,128,1024,256,16,16,16,128
549,23123,-5.26,159.35,Ontong Java,64,2,2,8192,8192,8192,2,2,2,16,2048,8,2,2,8192,8,NaN,2,2,128,128,1024,8192,512,1024,8192,8192,8192,8192,16,8192,1024,256,1024,128,128,128
550,23145,21.14,79.08,Kurukh,64,4,32,128,128,1024,8192,128,1024,1024,64,8,64,512,512,256,128,2048,2,128,128,2,1024,2048,128,8192,8192,512,128,1024,8192,128,64,128,128,128,128
551,23156,-3.74,-73.25,Maijuna,4,2,2,16,2,2,2,2,2,1024,64,2,2,2,512,4096,8192,2048,8192,128,16,2,8192,2048,16,512,8192,512,8192,1024,128,1024,64,16,16,1024,8192
552,23167,20.95,85.09,Oriya,4,2,2,16,2,2,2,2,2,16,2048,2,2,2,512,1024,1024,2048,16,128,16,2,128,512,128,512,8192,512,128,16,8192,128,256,16,128,128,16
553,23189,44.08,144.02,Orok,4,2,2,16,2,2,2,2,2,1024,64,2,2,2,512,4096,1024,8192,512,128,128,2,128,512,128,512,8192,512,128,1024,2,128,64,16,128,128,128
554,23200,-9.44,147.18,Orokaiva,256,2,2,128,1024,1024,2,2,2,128,2048,8,2,2,8192,2048,128,2048,2,16,1024,2,1024,32,1024,32,8192,32,128,128,8192,128,64,1024,1024,128,1024
555,23202,-9.47,147.2,Orokolo,2048,2,2,8192,1024,1024,2,2,2,128,2048,8,2,2,512,2048,128,2048,512,1024,16,8,128,32,16,8192,2,32,128,128,8192,1024,256,16,1024,1024,1024
556,23205,51.72,126.66,Oroqen,4,2,2,16,2,2,2,2,2,1024,2048,2,2,2,512,4096,128,8192,512,128,128,2,16,32,16,512,8192,8192,128,1024,128,1024,64,16,128,8192,8192
557,23211,43.02,44.66,Ossetia,32,2,2,8192,1024,8192,2,2,2,16,2048,128,2,2,8192,2048,128,8192,2,1024,128,8,1024,8,1024,2,8192,32,128,16,8192,128,1024,128,1024,16,16
558,23233,0.35,-78.12,Otavalo,4,4,4,16,2,2,16,2,2,1024,2048,2,8,2,2,4,2,2,16,16,1024,2,1024,2048,16,8192,8192,32,8192,1024,128,8192,256,16,16,128,16
559,23255,20.4,-98.2,Otomi,4,2,2,16,2,2,2,2,2,16,2048,2,2,2,512,2048,128,2048,2,128,1024,2,8192,512,16,512,8192,8192,8192,16,8192,128,256,128,1024,1024,16
560,23288,4.97,-54.43,Wayana,4,2,2,16,2,2,2,2,2,1024,64,2,2,2,512,1024,1024,2048,2,16,1024,2,8192,512,16,8192,8192,512,8192,1024,128,1024,64,16,16,128,1024
561,23343,22.99,120.22,Paiwan,256,2,2,8192,1024,1024,2,2,2,128,2048,8,2,2,512,64,16,8192,2,16,128,8,1024,512,128,512,8192,512,128,128,8192,128,64,16,8192,128,128
562,23350,33.68,73.04,Pakistani Classical,128,256,128,1024,128,16,8192,128,16,8192,8192,32,8192,128,512,2,2,2,512,8192,16,2,2,8192,8192,2,2,2,2,8192,2,2,2,2,2,8192,8192
563,23354,7.51,134.58,Palau,4,2,2,8192,8192,8192,2,2,2,2,8192,8,2,2,512,2048,128,8192,16,16,128,8,8192,8,1024,2,8192,512,8192,2,8192,128,1024,128,128,128,16
564,23370,9.83,118.73,Palawan,4,8192,2048,16,2,2,8192,128,1024,16,2048,2,2048,8192,512,2048,1024,2048,2,16,16,2,1024,32,16,512,512,32,128,16,8192,128,8,16,128,1024,1024
565,23420,31.91,-111.08,Tohono O’odham,64,2,4,128,1024,1024,16,2,2,16,2048,8,2,2,512,64,128,256,16,128,1024,2,8192,32,128,8192,8192,512,128,16,8192,1024,64,16,16,128,1024
566,23425,18.85,82.73,Paroja,32,8,8192,1024,128,1024,8192,8192,8192,128,64,8,64,2048,8192,2048,1024,8192,16,128,128,2,128,2048,1024,8192,8192,512,128,128,8192,1024,8,16,128,16,128
567,23464,5.04,32.45,Pari,256,256,4,128,1024,1024,16,2,2,128,2048,8,8192,2,512,64,1024,32,16,1024,1024,2,1024,512,1024,8192,2,512,8192,128,8192,1024,256,128,128,16,1024
568,23497,36.68,69.11,Pashtun,4,8,32,128,2,2,1024,128,8192,16,64,8,64,2,512,8,1024,8192,2,128,16,2,16,512,128,8192,8192,512,8192,16,128,16,8,16,128,128,16
569,23519,36.7,-97.08,Chahiksichahiks,4,4,4,16,2,2,16,2,2,128,2048,2,8,2,32,64,1024,256,2,128,1024,2,128,32,1024,8192,8192,512,128,128,128,128,256,16,16,2,128
570,23563,-5.11,18.42,Pende,256,4,64,128,1024,8192,128,8192,1024,2,512,8,512,8,512,4096,8192,2048,16,16,1024,2,8192,8192,1024,8192,8192,8192,8192,2,8192,128,256,128,16,16,128
571,23612,-1.87,103.25,Petalangan,16,2,2,16,2,2,2,2,2,2,8192,2,2,2,512,1024,1024,2,16,16,16,2,16,32,128,2,2,512,2,2,128,128,8,16,16,1024,16
572,23618,6.0,121.0,Sulu,4,4,4,16,2,2,16,2,2,2,64,2,64,2,512,1024,8192,8192,512,16,128,2,8192,512,128,8192,8192,32,8192,2,8192,128,64,128,8192,128,16
573,23640,4.03,-67.55,Piaroa,4096,256,128,128,16,1024,128,128,16,8192,2048,8,64,32,512,2048,8192,8192,8192,16,1024,2,8192,512,128,8192,2,8192,8192,8192,8192,1024,64,16,8192,128,8192
574,23662,45.73,7.42,Cuneo,64,2,2,8192,1024,1024,8192,2,2,1024,64,8,64,2,512,64,128,8192,2,128,128,2,8192,512,128,8192,8192,8192,8192,1024,8192,128,64,1024,128,128,128
575,23684,-26.18,-58.22,Pilagá,4,256,4,16,2,2,16,2,2,8192,64,2,64,2,32,64,1024,8,2,1024,1024,2,1024,8,2,32,8192,32,2,8192,128,8192,256,16,16,8192,8192
576,23695,33.27,-112.16,Akimel O'odham,64,4,4,128,1024,1024,16,2,2,128,2048,8,8,2,512,64,128,2,512,128,1024,2,1024,32,16,8192,8192,512,8192,128,8192,128,64,16,16,1024,128
577,23728,33.27,-112.16,Amangu,64,8,64,8192,16,16,128,1024,1024,1024,2048,8,8,8,32,2048,16,8192,2,16,16,2,1024,512,1024,8192,8192,8192,8192,1024,8192,1024,256,16,16,1024,8192
578,23755,-9.47,147.2,Piva,4096,8,64,8192,1024,8192,128,8192,8192,8192,512,8192,8,8,8192,8192,128,8192,8192,128,1024,8192,8192,512,1024,8192,8192,8192,128,8192,8192,16,8,128,1024,16,1024
579,23827,49.68,21.76,C Polish Folk,4,2,64,8192,2,1024,8192,1024,128,2,64,8,64,128,512,64,1024,256,2,128,128,1024,8192,512,128,8192,512,8192,8192,2,8192,128,256,1024,1024,128,16
580,23849,38.95,-122.62,Eastern Pomo,4,256,4,16,2,2,16,2,2,1024,2048,2,8,2,512,256,1024,8192,2,16,1024,2,1024,512,16,8192,8192,8192,8192,1024,128,128,64,16,16,128,128
581,23882,-31.36,29.56,Pondo Xhosa,4,4096,4,16,2,2,8192,2,2,128,64,2,64,2,8192,128,1024,8192,2,128,1024,2,8192,2048,128,8192,8192,32,2,128,8192,8192,64,16,16,128,1024
582,23904,19.17,-96.13,Popoluca,512,256,4,8192,128,16,16,2,2,2,2048,8,64,2,512,32,1024,32,2048,128,128,256,8192,8,128,32,8192,32,128,2,8192,1024,64,16,128,128,128
583,23915,37.01,-7.93,Algarve,4,2,2,16,2,2,2,2,2,2,2048,2,2,2,512,64,128,64,2,128,128,2,1024,512,16,512,8192,512,8192,2,8192,128,256,128,1024,1024,128
584,23926,15.29,74.12,Portuguese Goa,512,4,64,8192,128,8192,8192,1024,8192,16,64,8,64,128,512,8,1024,2,512,128,128,1024,8192,512,128,8192,8192,512,128,16,8192,128,256,8192,1024,1024,128
585,23970,18.46,-66.1,Jibaro/ Boriqua,256,8,32,8192,128,128,8192,1024,8192,2,64,8,64,128,512,8,8192,8192,2,1024,1024,2,8192,512,128,8192,8192,512,8192,2,8192,128,64,16,16,128,128
586,23981,-10.85,-165.83,Pukapuka,4096,2,2,8192,1024,8192,2,2,2,16,2048,8,2,2,512,8,8192,2048,512,1024,128,256,8192,2048,8192,8192,8192,8192,8192,16,8192,1024,256,128,128,2,16
587,23997,26.85,100.22,Pumí,4,2,2,16,2,2,2,2,2,128,2048,2,2,2,512,2048,16,2048,16,1024,128,2,128,512,1024,32,8192,32,2,128,128,128,64,128,1024,128,128
588,24014,29.06,76.04,Punjab,4,256,128,16,2,2,1024,128,8192,2,64,2,64,32,512,2,128,2,2,1024,16,2,16,512,16,8192,8192,32,128,2,128,128,256,128,1024,128,16
589,24025,-6.31,143.95,Purari,2048,2,2,8192,128,128,2,2,2,128,8192,8,8,2,512,1024,1024,2048,2,16,128,8,8192,32,128,2,2,512,128,128,8192,128,8,16,16,16,1024
590,24052,38.85,-104.91,Kha'po Owingeh (Tewa),4,256,4,16,2,2,16,2,2,128,2048,2,64,2,32,16,16,2,2,1024,1024,2,128,2048,128,8192,8192,512,128,128,128,1024,64,128,128,16,8192
591,24069,19.3,97.96,Pwo Karen,64,2,2,128,128,16,2,2,2,2,8192,8,2,2,512,2048,128,2048,512,128,1024,2,128,8,128,2,8192,32,2,2,8192,128,8,2,16,1024,1024
592,24091,-13.53,-71.96,S Peruvian Quechua,128,256,4,1024,128,16,16,2,2,128,2048,32,2048,2,512,4096,1024,8192,2,16,1024,2,8192,32,16,512,8192,8192,8192,128,8192,128,64,16,16,1024,1024
593,24102,-13.41,-72.2,Ch'unchu,64,4,32,16,2,2,8192,2,1024,128,2048,8,64,128,512,64,1024,2,512,1024,1024,2,8192,32,16,512,512,8192,8192,128,8192,128,64,1024,1024,1024,128
594,24157,27.02,74.21,Rajasthan,4,256,128,16,2,2,8192,128,1024,16,2048,2,64,512,512,4,128,2,16,128,16,2,16,512,1024,2,8192,32,2,16,2,16,8,16,16,16,128
595,24195,14.94,39.15,Eritrean Rashaida,4096,4,4,8192,1024,1024,8192,2,2,128,64,8,64,2,512,4096,16,8192,512,1024,128,256,1024,512,128,8192,8192,512,128,128,8192,128,64,16,128,128,128
596,24245,-11.66,160.26,Mugaba,64,4,64,8192,1024,1024,128,2,2,2,2048,8,8,2,512,4096,1024,8192,2,16,128,8,8192,512,128,8192,8192,8192,8192,2,8192,1024,256,16,16,128,128
597,24278,12.5,108.23,Rade,4,2,2,16,2,2,2,2,2,2,64,2,2,2,8192,8192,1024,8192,2,1024,128,2,8192,512,128,8192,8192,8192,8192,2,8192,16,8,16,8192,1024,128
598,24300,-9.79,147.82,Rigo,4,4,4,16,2,2,16,2,2,2,64,2,64,2,8192,1024,2,2048,2,16,1024,2,1024,32,128,512,512,32,8192,2,8192,128,8,2,2,1024,128
599,24311,-22.9,-43.17,Rio,32,NaN,32,8192,128,128,8192,128,1024,2,8192,8,8192,128,512,64,16,256,8192,1024,1024,1024,1024,8,8192,2,2,32,128,2,8192,1024,64,16,16,16,1024
600,24399,44.95,22.1,Banat,4096,2,2,8192,1024,128,2,2,2,2,2048,8192,2,2,512,2048,2,2048,2,16,128,8,16,8,16,32,8192,32,128,2,8192,1024,256,16,1024,1024,128
601,24421,46.06,22.52,Hunedoara,4,2,2,16,2,2,2,2,2,16,8192,2,2,2,512,2048,1024,8192,2,128,128,2,128,512,16,2,8192,512,128,16,128,128,256,128,1024,128,128
602,24432,46.72,21.9,Crişana,4,2,2,16,2,2,2,2,2,16,512,2,2,2,2,4,1024,2,2,16,128,2,128,32,16,32,8192,32,128,16,8192,128,256,1024,8192,1024,128
603,24440,22.55,120.54,Rukai,256,2,2,128,128,1024,2,2,2,128,2048,8,2,2,512,64,16,2048,2,16,128,2,8192,512,16,8192,8192,8192,128,128,8192,128,256,128,8192,1024,128
604,24468,59.93,30.36,St. Petersburg 19th c,4,8,1024,16,2,2,8192,1024,1024,2,2048,2,2048,8192,512,2,1024,2,8192,1024,128,2,128,2048,1024,512,512,512,128,2,128,128,256,1024,128,16,2
605,24472,44.66,43.52,Stavropol,8192,2,2,8192,1024,8192,2,2,2,8192,2048,8192,2,2,512,512,1024,2048,512,1024,128,8192,8192,2048,128,512,2,512,128,8192,128,128,256,128,128,128,1024
606,24520,55.0,-1.66,Newcastle,4,2,2,16,2,2,2,2,2,2,64,2,2,2,512,64,1024,64,512,128,1024,2,8192,512,128,32,8192,512,8192,2,8192,128,256,8192,8192,128,128
607,24540,13.08,80.27,Madras,4,256,128,16,2,2,8192,8192,8192,2,8192,2,512,512,512,2,2,2,2,1024,16,2,2,2048,128,2,8192,32,2,2,8192,128,8,16,16,128,16
608,24564,37.56,126.97,Village S Korea,4,4,128,16,2,2,1024,128,2,2,2048,2,2048,128,512,4,1024,2,2,1024,16,2,2,8,128,8192,8192,32,8192,2,2,16,2,16,1024,16,16
609,24575,37.13,-113.65,S Paiute,64,4,4,128,128,1024,16,2,2,1024,64,8,8,2,512,64,1024,8,2,16,1024,2,8192,32,128,8192,8192,512,8192,1024,8192,1024,256,1024,16,128,1024
610,24597,50.71,37.45,Kursk,8192,2,2,8192,1024,8192,2,2,2,128,2048,8192,2,2,512,8192,128,8192,512,16,128,8192,8192,2048,1024,8192,8192,512,128,128,8192,128,1024,128,1024,128,128
611,24608,39.22,9.11,Cagliari,4,4,4,16,2,2,8192,2,2,2,2048,8,2048,8,512,1024,1024,8192,2,16,128,2,16,512,1024,512,8192,32,128,2,128,128,8,128,1024,128,128
612,24619,34.2,-90.57,MS Delta Black,4,8,64,8192,8192,8192,128,8192,8192,16,64,8,8,8,512,1024,128,8192,2,1024,128,2,128,512,1024,8192,8192,32,128,16,8192,128,1024,8192,16,128,128
613,24696,23.96,120.97,Atayal,64,2,2,128,1024,1024,2,2,2,128,64,8,2,2,512,64,128,8192,16,128,1024,2,8192,512,16,8192,8192,8192,128,128,8192,128,64,1024,8192,128,128
614,24707,-23.35,43.68,Sakalava,64,2,2,8192,1024,1024,2,1024,8192,128,64,8,64,2,8192,4096,128,8192,2,128,128,256,8192,512,128,8192,8192,8192,8192,128,8192,128,256,16,128,128,1024
615,24740,48.38,-122.49,Coast Salish,4,4,64,16,2,2,128,2,2,1024,2048,8,8,2,512,64,128,32,2,128,1024,2,8192,8,16,32,8192,8192,8192,1024,8192,1024,256,128,1024,1024,1024
616,24795,-14.2,-169.55,Samoa,4096,2,2,8192,8192,8192,2,2,2,16,64,8,2,2,512,8,128,2,512,128,128,1024,8192,512,128,512,8192,8192,8192,16,8192,1024,256,128,128,128,16
617,24806,64.24,95.11,Nenet,4,2,2,16,2,2,2,2,2,1024,2048,2,2,2,512,4096,1024,8192,512,128,1024,2,128,512,128,32,8192,32,128,1024,2,128,256,16,1024,1024,128
618,24811,35.89,-106.11,P'ohwhóge Owingeh (Tewa),64,4,4,128,1024,1024,16,2,2,8192,2048,8,8,2,32,8,128,2,512,1024,1024,2,8192,2048,128,512,512,512,128,8192,128,8192,64,16,16,16,1024
619,24828,-6.16,35.75,Sandawe,256,4,64,128,1024,8192,128,8192,8192,1024,512,8,64,8,512,4096,128,8192,2,128,8192,2,8192,2048,128,8192,8192,8192,8192,1024,8192,1024,256,8192,8192,128,128
